LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN20445,CUST10270,2220883,Business,13,51141.51,59,Active,2021-07-31 00:00:00.000
LOAN20822,CUST10248,2805627,Asset,9,64348.34,53,Active,2023-10-01 00:00:00.000
LOAN21903,CUST10619,1950579,Business,14,47043.06,57,Active,2023-09-22 00:00:00.000
LOAN20381,CUST10612,2034843,Asset,10,55432.21,44,Active,2022-12-13 00:00:00.000
LOAN21560,CUST10709,1146771,Education,14,42068.17,33,Active,2022-10-20 00:00:00.000
LOAN21304,CUST10816,1232082,Business,13,31571.06,51,Closed,2024-06-23 00:00:00.000
LOAN21661,CUST10737,2286587,Asset,9,64991.12,41,Active,2024-02-16 00:00:00.000
LOAN21860,CUST10834,596275,Asset,8,23415.62,28,Closed,2023-06-05 00:00:00.000
LOAN21909,CUST10839,473365,Education,14,12935.4,48,Active,2022-04-07 00:00:00.000
LOAN20222,CUST10011,1911778,Asset,9,40770.52,58,Closed,2025-01-03 00:00:00.000
LOAN21605,CUST10999,2155470,Asset,10,58718.28,44,Active,2022-11-28 00:00:00.000
LOAN20328,CUST10237,2964142,Education,15,119094.91,30,Active,2023-08-30 00:00:00.000
LOAN20667,CUST10635,254429,Personal,13,6006.15,57,Active,2023-12-15 00:00:00.000
LOAN20916,CUST10747,502384,Education,15,17415.31,36,Active,2022-08-16 00:00:00.000
LOAN20375,CUST10687,2623554,Education,15,66248.54,55,Active,2021-10-23 00:00:00.000
LOAN20588,CUST10801,946563,Business,13,39373.25,28,Active,2025-01-29 00:00:00.000
LOAN21665,CUST10793,504252,Personal,14,16859,37,Active,2021-07-12 00:00:00.000
LOAN21861,CUST10990,1911864,Asset,10,76839.3,28,Active,2022-07-13 00:00:00.000
LOAN20686,CUST10849,2823625,Education,14,70773.25,54,Active,2023-11-14 00:00:00.000
LOAN21527,CUST10009,1914405,Business,14,57916.97,42,Closed,2021-06-08 00:00:00.000
LOAN21429,CUST10531,839896,Personal,12,26113.71,39,Active,2023-05-02 00:00:00.000
LOAN20243,CUST10424,733080,Asset,8,31932.06,25,Closed,2021-07-20 00:00:00.000
LOAN21845,CUST10161,2894088,Asset,10,87224.19,39,Active,2023-03-22 00:00:00.000
LOAN21129,CUST10909,1350511,Business,15,61160.98,26,Active,2021-12-29 00:00:00.000
LOAN21657,CUST10370,1586808,Asset,10,41670.71,46,Active,2024-12-18 00:00:00.000
LOAN20372,CUST10588,2739354,Asset,9,120576.76,25,Active,2023-11-20 00:00:00.000
LOAN20389,CUST10549,2923533,Business,15,101345.23,36,Active,2024-11-15 00:00:00.000
LOAN20791,CUST10843,1793737,Business,15,47119.62,52,Closed,2022-04-29 00:00:00.000
LOAN21083,CUST10178,1492068,Business,13,55424.8,32,Closed,2021-10-18 00:00:00.000
LOAN21372,CUST10903,1483830,Business,14,50713.79,36,Active,2024-01-29 00:00:00.000
LOAN21702,CUST10423,2735737,Personal,13,84642.99,40,Active,2021-06-12 00:00:00.000
LOAN21806,CUST10997,401452,Asset,9,9068.55,54,Active,2023-02-24 00:00:00.000
LOAN21934,CUST10343,1613088,Asset,10,49700.19,38,Active,2023-03-27 00:00:00.000
LOAN21654,CUST10039,2908879,Education,12,75382.84,49,Active,2022-09-02 00:00:00.000
LOAN21963,CUST10638,572130,Asset,8,15347.44,43,Closed,2022-04-10 00:00:00.000
LOAN20130,CUST10314,978007,Business,12,42904.07,26,Active,2022-03-06 00:00:00.000
LOAN20811,CUST10377,2603136,Asset,8,77773.56,38,Active,2023-10-21 00:00:00.000
LOAN20892,CUST10776,1174326,Asset,9,26135.85,55,Active,2024-03-04 00:00:00.000
LOAN21453,CUST10953,2376106,Business,13,56091.3,57,Active,2022-08-10 00:00:00.000
LOAN21607,CUST10491,856549,Education,14,21188.51,55,Active,2024-07-12 00:00:00.000
LOAN21480,CUST10532,1843551,Business,14,50377.75,48,Active,2024-10-26 00:00:00.000
LOAN20223,CUST10508,1977284,Personal,13,55749.67,45,Active,2025-01-30 00:00:00.000
LOAN21475,CUST10987,555918,Business,12,15401.73,45,Active,2025-06-09 00:00:00.000
LOAN21185,CUST10058,64494,Education,15,1551.83,59,Active,2024-04-04 00:00:00.000
LOAN20598,CUST10787,1790723,Education,14,43187.74,57,Active,2022-10-13 00:00:00.000
LOAN21585,CUST10633,1836881,Personal,14,79702.24,27,Active,2024-03-05 00:00:00.000
LOAN21420,CUST10549,976561,Personal,12,22271.18,58,Active,2023-03-13 00:00:00.000
LOAN20956,CUST10847,2205913,Business,15,59598.53,50,Active,2023-05-25 00:00:00.000
LOAN21128,CUST10926,2957160,Asset,8,92666.65,36,Active,2023-11-16 00:00:00.000
LOAN20413,CUST10670,1770996,Personal,15,85869.66,24,Active,2025-03-27 00:00:00.000
LOAN20091,CUST10004,651902,Business,12,25259.97,30,Active,2021-10-09 00:00:00.000
LOAN20863,CUST10880,72705,Asset,8,3166.94,25,Active,2021-06-10 00:00:00.000
LOAN20830,CUST10610,967377,Personal,13,24087.09,53,Active,2024-11-24 00:00:00.000
LOAN20513,CUST10689,1458142,Asset,10,41289.94,42,Active,2021-07-27 00:00:00.000
LOAN20085,CUST10535,205350,Asset,8,7147.29,32,Active,2025-06-02 00:00:00.000
LOAN20520,CUST10851,920573,Asset,8,19189.98,58,Active,2023-03-17 00:00:00.000
LOAN20650,CUST10591,2915708,Business,14,86618.26,43,Active,2023-09-20 00:00:00.000
LOAN20238,CUST10112,603736,Personal,12,22139.53,32,Closed,2022-07-31 00:00:00.000
LOAN20824,CUST10061,1178765,Asset,8,27340.71,51,Active,2024-10-14 00:00:00.000
LOAN21113,CUST10919,1461468,Asset,9,43360.2,39,Active,2024-08-06 00:00:00.000
LOAN21620,CUST10285,672327,Personal,13,31963.65,24,Active,2024-07-30 00:00:00.000
LOAN20052,CUST10530,715463,Business,13,24106.78,36,Active,2021-10-04 00:00:00.000
LOAN21667,CUST10597,2153048,Business,13,77948.68,33,Active,2024-09-22 00:00:00.000
LOAN20383,CUST10970,979773,Personal,15,29593.71,43,Active,2022-10-12 00:00:00.000
LOAN20401,CUST10011,94972,Asset,8,2976.08,36,Active,2022-10-17 00:00:00.000
LOAN20351,CUST10187,1881292,Business,14,54909.21,44,Active,2024-10-26 00:00:00.000
LOAN20414,CUST10211,2950682,Education,15,92417.23,41,Active,2024-10-05 00:00:00.000
LOAN21166,CUST10582,580824,Asset,9,13120.45,54,Active,2022-09-04 00:00:00.000
LOAN20805,CUST10629,2212139,Personal,13,50940.15,59,Active,2025-04-03 00:00:00.000
LOAN20353,CUST10250,1171975,Personal,13,37004.63,39,Active,2024-12-18 00:00:00.000
LOAN21259,CUST10601,735833,Personal,14,18693.88,53,Active,2022-10-12 00:00:00.000
LOAN20453,CUST10293,1094659,Asset,8,22195.74,60,Active,2022-04-21 00:00:00.000
LOAN21865,CUST10184,1636575,Education,13,64189.01,30,Active,2021-07-12 00:00:00.000
LOAN21988,CUST10379,2182327,Business,14,74586.76,36,Active,2024-06-30 00:00:00.000
LOAN20219,CUST10954,1827889,Asset,9,55461.03,38,Active,2023-03-04 00:00:00.000
LOAN20122,CUST10158,879705,Asset,9,25537.97,40,Active,2021-07-19 00:00:00.000
LOAN20959,CUST10510,1648944,Education,14,60489.9,33,Closed,2022-12-28 00:00:00.000
LOAN20795,CUST10371,1266455,Personal,13,45850.58,33,Closed,2021-10-01 00:00:00.000
LOAN21245,CUST10418,512263,Asset,10,23638.34,24,Active,2022-09-25 00:00:00.000
LOAN21714,CUST10230,1780076,Education,12,44067.62,52,Active,2023-01-20 00:00:00.000
LOAN21025,CUST10975,736461,Asset,10,21279.47,41,Active,2024-11-17 00:00:00.000
LOAN20457,CUST10882,933451,Asset,8,26663.15,40,Active,2023-07-22 00:00:00.000
LOAN20103,CUST10192,127486,Asset,9,3549.79,42,Active,2023-03-05 00:00:00.000
LOAN21456,CUST10872,260155,Personal,12,8262.91,38,Active,2024-09-10 00:00:00.000
LOAN20569,CUST10438,458637,Education,15,15558.21,37,Active,2021-08-27 00:00:00.000
LOAN21157,CUST10459,2031785,Personal,13,96594.76,24,Active,2024-05-29 00:00:00.000
LOAN21579,CUST10360,904285,Education,14,30233.58,37,Active,2022-07-26 00:00:00.000
LOAN20555,CUST10426,1951952,Personal,14,87470,26,Active,2023-09-01 00:00:00.000
LOAN20669,CUST10406,566862,Education,14,18174.7,39,Closed,2025-03-21 00:00:00.000
LOAN20526,CUST10606,1759809,Personal,12,42938.56,53,Active,2023-09-23 00:00:00.000
LOAN20412,CUST10810,2282636,Business,15,80921.99,35,Active,2024-08-28 00:00:00.000
LOAN20913,CUST10671,1689720,Asset,9,37606.49,55,Active,2022-02-10 00:00:00.000
LOAN20224,CUST10621,2718364,Personal,15,101035.79,33,Active,2022-11-05 00:00:00.000
LOAN20358,CUST10259,54879,Asset,9,2415.58,25,Active,2023-12-01 00:00:00.000
LOAN20166,CUST10552,413729,Education,15,9842.58,60,Active,2022-01-17 00:00:00.000
LOAN21942,CUST10428,2076413,Asset,8,87248.52,26,Active,2024-09-08 00:00:00.000
LOAN21852,CUST10560,2874393,Asset,8,106031.54,30,Active,2024-11-15 00:00:00.000
LOAN20385,CUST10675,370403,Business,15,10995.63,44,Active,2022-10-02 00:00:00.000
LOAN20734,CUST10904,1991936,Business,14,58138.58,44,Active,2024-07-18 00:00:00.000
LOAN21332,CUST10709,720731,Asset,9,18930.15,45,Active,2023-06-05 00:00:00.000
LOAN21247,CUST10737,990564,Education,12,27443.62,45,Closed,2025-05-31 00:00:00.000
LOAN21705,CUST10848,538700,Asset,9,12750.42,51,Active,2025-02-12 00:00:00.000
LOAN20536,CUST10867,2924081,Business,13,87026.77,42,Active,2021-10-05 00:00:00.000
LOAN21440,CUST10169,2011612,Asset,10,45744.08,55,Closed,2021-12-05 00:00:00.000
LOAN20327,CUST10256,646939,Education,14,23159.61,34,Active,2024-03-22 00:00:00.000
LOAN21216,CUST10068,1380986,Business,15,33617.38,58,Closed,2024-01-14 00:00:00.000
LOAN21739,CUST10483,2637355,Personal,13,120990.87,25,Active,2023-08-08 00:00:00.000
LOAN20939,CUST10774,1712623,Education,15,56893.05,38,Active,2023-01-08 00:00:00.000
LOAN21762,CUST10391,2833652,Personal,14,122952.11,27,Active,2025-05-11 00:00:00.000
LOAN21463,CUST10079,2773077,Asset,9,82274.24,39,Active,2025-06-05 00:00:00.000
LOAN20029,CUST10544,1347627,Education,14,35726.25,50,Active,2024-02-13 00:00:00.000
LOAN20124,CUST10560,659447,Education,13,16654.08,52,Active,2023-09-28 00:00:00.000
LOAN20857,CUST10641,615984,Business,13,14015.53,60,Active,2025-04-30 00:00:00.000
LOAN21479,CUST10723,1974879,Asset,10,58260.49,40,Closed,2023-08-04 00:00:00.000
LOAN20400,CUST10244,1195428,Personal,13,49725.04,28,Active,2023-05-18 00:00:00.000
LOAN21084,CUST10793,220406,Asset,8,9261.21,26,Closed,2024-09-30 00:00:00.000
LOAN21359,CUST10481,676132,Asset,10,20832.02,38,Active,2024-04-09 00:00:00.000
LOAN21910,CUST10467,868354,Personal,13,23674.42,47,Active,2022-03-02 00:00:00.000
LOAN20023,CUST10091,1556222,Education,12,39102.89,51,Active,2025-04-21 00:00:00.000
LOAN21385,CUST10718,2413269,Education,12,73497.55,40,Active,2023-04-13 00:00:00.000
LOAN20168,CUST10754,774367,Asset,9,21135.09,43,Active,2022-04-21 00:00:00.000
LOAN21849,CUST10175,540393,Asset,8,22706.7,26,Active,2021-07-08 00:00:00.000
LOAN20491,CUST10918,1515931,Personal,15,73502.41,24,Active,2022-04-11 00:00:00.000
LOAN21874,CUST10982,1560651,Business,14,53339.35,36,Active,2024-12-19 00:00:00.000
LOAN21846,CUST10434,1200977,Asset,8,24687.47,59,Active,2022-05-15 00:00:00.000
LOAN21707,CUST10815,458366,Asset,8,12548.67,42,Closed,2022-08-27 00:00:00.000
LOAN21693,CUST10700,1212851,Asset,9,26227.85,57,Active,2022-11-30 00:00:00.000
LOAN21465,CUST10478,2458038,Business,12,56784.51,57,Active,2024-10-10 00:00:00.000
LOAN20750,CUST10496,1909863,Business,12,62009.53,37,Active,2024-03-17 00:00:00.000
LOAN21902,CUST10265,1971494,Education,12,74277.48,31,Active,2023-03-21 00:00:00.000
LOAN20583,CUST10962,241993,Asset,10,5666.89,53,Closed,2022-04-29 00:00:00.000
LOAN20836,CUST10746,363633,Asset,10,15613.66,26,Active,2024-10-14 00:00:00.000
LOAN20485,CUST10112,97299,Education,13,4463.67,25,Active,2024-02-03 00:00:00.000
LOAN20629,CUST10969,2899259,Asset,8,106948.8,30,Active,2023-08-12 00:00:00.000
LOAN21535,CUST10195,1389458,Asset,9,30046.97,57,Closed,2023-04-07 00:00:00.000
LOAN20676,CUST10294,2905408,Asset,10,66069.01,55,Active,2024-04-09 00:00:00.000
LOAN21460,CUST10968,1218239,Education,13,28758.23,57,Active,2021-07-07 00:00:00.000
LOAN20675,CUST10388,234528,Personal,15,7955.82,37,Closed,2021-08-20 00:00:00.000
LOAN20715,CUST10580,2824788,Personal,13,75781.99,48,Active,2022-06-28 00:00:00.000
LOAN21721,CUST10295,2228255,Business,15,59351.16,51,Active,2021-12-18 00:00:00.000
LOAN20529,CUST10178,2879942,Personal,15,139638.73,24,Closed,2024-04-28 00:00:00.000
LOAN20544,CUST10521,2827674,Education,15,90263.35,40,Closed,2022-02-11 00:00:00.000
LOAN21212,CUST10568,480275,Asset,8,9872.61,59,Active,2025-02-20 00:00:00.000
LOAN20393,CUST10207,372252,Personal,15,16329.49,27,Active,2023-01-06 00:00:00.000
LOAN21256,CUST10569,741548,Asset,8,23237.42,36,Active,2025-06-03 00:00:00.000
LOAN21840,CUST10176,2178831,Asset,10,55260.78,48,Closed,2023-06-08 00:00:00.000
LOAN20286,CUST10131,447919,Education,13,12629.11,45,Active,2024-11-05 00:00:00.000
LOAN21853,CUST10821,791234,Asset,8,19316.33,48,Closed,2024-03-31 00:00:00.000
LOAN21900,CUST10562,2383769,Asset,10,57565.97,51,Active,2023-02-20 00:00:00.000
LOAN20045,CUST10968,2153146,Personal,15,71527.15,38,Active,2023-09-24 00:00:00.000
LOAN21437,CUST10416,680683,Asset,9,16938.83,48,Active,2025-04-29 00:00:00.000
LOAN20723,CUST10792,824666,Education,12,21039.48,50,Active,2021-07-27 00:00:00.000
LOAN20153,CUST10499,2395740,Education,15,93695.99,31,Active,2022-06-06 00:00:00.000
LOAN20157,CUST10091,626628,Asset,9,20422.87,35,Active,2022-08-24 00:00:00.000
LOAN21681,CUST10022,2044843,Personal,14,49316.47,57,Active,2023-01-26 00:00:00.000
LOAN20298,CUST10335,177176,Business,13,5969.76,36,Active,2022-03-09 00:00:00.000
LOAN21514,CUST10343,2807966,Personal,13,94611.47,36,Active,2025-03-22 00:00:00.000
LOAN20656,CUST10300,1873230,Asset,9,42963.39,53,Active,2022-01-14 00:00:00.000
LOAN21944,CUST10498,372494,Asset,8,9992.19,43,Closed,2022-09-07 00:00:00.000
LOAN20388,CUST10983,2277358,Asset,9,58721.56,46,Active,2024-12-06 00:00:00.000
LOAN21854,CUST10492,1291565,Personal,12,37103.27,43,Active,2022-06-09 00:00:00.000
LOAN20371,CUST10445,670848,Education,15,31410.76,25,Active,2023-11-29 00:00:00.000
LOAN20297,CUST10540,2302203,Personal,13,85518.32,32,Closed,2021-09-10 00:00:00.000
LOAN21434,CUST10834,2804663,Business,12,93154.95,36,Active,2024-08-31 00:00:00.000
LOAN21403,CUST10862,209104,Education,13,6742.22,38,Active,2022-08-05 00:00:00.000
LOAN20212,CUST10685,549039,Asset,10,15864.06,41,Active,2024-12-18 00:00:00.000
LOAN21443,CUST10438,1128516,Business,14,28285.89,54,Active,2024-06-21 00:00:00.000
LOAN21683,CUST10247,1591203,Asset,9,65321.68,27,Active,2022-09-30 00:00:00.000
LOAN21700,CUST10121,2626437,Personal,14,113961.06,27,Closed,2025-05-30 00:00:00.000
LOAN20829,CUST10326,2721564,Business,13,73012.75,48,Active,2024-12-14 00:00:00.000
LOAN20234,CUST10598,721236,Education,15,18212.25,55,Closed,2022-09-10 00:00:00.000
LOAN21612,CUST10017,2623114,Asset,8,86479.95,34,Active,2023-07-27 00:00:00.000
LOAN20975,CUST10988,2893364,Business,12,73817.62,50,Active,2024-06-30 00:00:00.000
LOAN21517,CUST10939,843636,Business,12,23372.97,45,Active,2023-01-14 00:00:00.000
LOAN20807,CUST10414,2176593,Personal,13,64779.97,42,Closed,2025-06-07 00:00:00.000
LOAN20679,CUST10698,1544870,Personal,13,57386.2,32,Active,2025-02-22 00:00:00.000
LOAN20712,CUST10869,757875,Personal,14,20394.36,49,Closed,2023-03-20 00:00:00.000
LOAN20792,CUST10249,1522877,Personal,15,62928.76,29,Active,2023-04-24 00:00:00.000
LOAN21867,CUST10470,60975,Education,13,2009.05,37,Closed,2023-02-18 00:00:00.000
LOAN20932,CUST10101,1921286,Asset,10,40821.65,60,Active,2023-08-28 00:00:00.000
LOAN20498,CUST10096,886167,Business,12,23336.18,48,Active,2023-06-12 00:00:00.000
LOAN20770,CUST10102,2737023,Personal,15,101729.3,33,Closed,2023-07-02 00:00:00.000
LOAN20015,CUST10754,1571544,Business,15,41282.84,52,Active,2024-07-04 00:00:00.000
LOAN21230,CUST10243,364012,Personal,15,17043.94,25,Active,2022-03-25 00:00:00.000
LOAN21137,CUST10626,2359590,Business,13,77745.65,37,Active,2022-08-24 00:00:00.000
LOAN21349,CUST10982,1979034,Asset,9,76187.33,29,Active,2023-02-09 00:00:00.000
LOAN21105,CUST10154,2058156,Business,15,57280.02,48,Active,2023-06-20 00:00:00.000
LOAN20350,CUST10657,2334305,Personal,15,63067.38,50,Active,2021-12-12 00:00:00.000
LOAN20076,CUST10042,164179,Education,12,5453.09,36,Active,2023-08-10 00:00:00.000
LOAN20636,CUST10606,2538664,Asset,9,97731.54,29,Closed,2022-03-29 00:00:00.000
LOAN21641,CUST10845,2026925,Education,13,54377.32,48,Active,2023-04-06 00:00:00.000
LOAN20604,CUST10184,863198,Personal,13,20122.72,58,Active,2024-06-02 00:00:00.000
LOAN20169,CUST10923,674129,Business,13,25718.12,31,Closed,2024-01-06 00:00:00.000
LOAN20071,CUST10724,1811747,Personal,13,56054.98,40,Closed,2022-08-05 00:00:00.000
LOAN20369,CUST10795,363079,Asset,10,12973.14,32,Active,2023-09-13 00:00:00.000
LOAN20768,CUST10980,1732013,Education,15,55288.3,40,Active,2025-05-17 00:00:00.000
LOAN20591,CUST10965,837980,Business,15,24460.74,45,Active,2023-02-06 00:00:00.000
LOAN20933,CUST10249,2761214,Business,14,127976.04,25,Closed,2024-02-19 00:00:00.000
LOAN20609,CUST10280,2721802,Asset,9,70181.53,46,Active,2024-01-23 00:00:00.000
LOAN20502,CUST10859,716925,Asset,8,14944.8,58,Active,2022-07-27 00:00:00.000
LOAN20363,CUST10540,2178547,Asset,9,49212.02,54,Active,2023-02-28 00:00:00.000
LOAN20735,CUST10468,1438314,Personal,14,64453.09,26,Closed,2021-11-10 00:00:00.000
LOAN21842,CUST10291,396641,Personal,13,12789.04,38,Active,2025-01-27 00:00:00.000
LOAN21386,CUST10497,1500472,Education,13,34552.2,59,Active,2022-07-28 00:00:00.000
LOAN21003,CUST10003,1257068,Asset,8,28232.9,53,Active,2021-09-06 00:00:00.000
LOAN20041,CUST10383,1371966,Education,12,47799.25,34,Active,2023-11-20 00:00:00.000
LOAN20158,CUST10822,635320,Personal,14,18227.4,45,Active,2025-02-16 00:00:00.000
LOAN21404,CUST10771,146004,Asset,10,3904.16,45,Active,2023-02-10 00:00:00.000
LOAN20873,CUST10011,853347,Business,15,21548.25,55,Active,2022-01-17 00:00:00.000
LOAN21371,CUST10512,1997463,Asset,8,49644.92,47,Active,2024-07-28 00:00:00.000
LOAN20683,CUST10572,1243524,Asset,8,34043.92,42,Active,2023-12-22 00:00:00.000
LOAN21050,CUST10841,1877762,Asset,8,63579.11,33,Closed,2021-07-01 00:00:00.000
LOAN20774,CUST10522,942778,Education,12,21231.54,59,Active,2024-09-26 00:00:00.000
LOAN20909,CUST10948,1130887,Asset,10,52184.7,24,Active,2025-02-18 00:00:00.000
LOAN20285,CUST10009,2033445,Asset,8,60752.97,38,Closed,2025-03-13 00:00:00.000
LOAN20732,CUST10590,537824,Personal,14,12813.27,58,Active,2024-08-24 00:00:00.000
LOAN20150,CUST10680,2930347,Asset,8,71538.33,48,Active,2022-12-26 00:00:00.000
LOAN20053,CUST10010,2748856,Business,15,95290,36,Active,2021-06-30 00:00:00.000
LOAN20790,CUST10233,1504125,Asset,8,48326,35,Active,2023-11-08 00:00:00.000
LOAN21793,CUST10150,2222449,Education,12,94333.02,27,Active,2023-02-20 00:00:00.000
LOAN21287,CUST10171,2115644,Asset,10,75593.86,32,Active,2022-03-15 00:00:00.000
LOAN20494,CUST10774,1857220,Business,12,41824.96,59,Active,2023-02-02 00:00:00.000
LOAN20362,CUST10396,921481,Personal,15,44679.52,24,Active,2025-04-29 00:00:00.000
LOAN20066,CUST10614,2530006,Education,15,69361.72,49,Active,2022-02-26 00:00:00.000
LOAN21180,CUST10757,1702795,Education,15,61783.99,34,Active,2024-01-12 00:00:00.000
LOAN21722,CUST10298,1018709,Personal,12,29823.34,42,Active,2021-07-29 00:00:00.000
LOAN21577,CUST10365,2640789,Personal,12,82106.34,39,Closed,2023-03-16 00:00:00.000
LOAN21095,CUST10729,2861419,Asset,9,64637.67,54,Active,2022-09-16 00:00:00.000
LOAN20089,CUST10714,2750689,Personal,15,87805.88,40,Active,2022-08-09 00:00:00.000
LOAN20112,CUST10431,1843590,Education,12,64230.62,34,Closed,2023-03-15 00:00:00.000
LOAN20964,CUST10658,2571650,Education,15,75066.77,45,Active,2025-03-26 00:00:00.000
LOAN21178,CUST10660,2728094,Asset,10,103153.08,30,Active,2022-03-16 00:00:00.000
LOAN21628,CUST10385,2992772,Personal,12,89337.31,41,Closed,2025-01-01 00:00:00.000
LOAN21046,CUST10421,1729524,Business,14,56606.42,38,Active,2022-02-16 00:00:00.000
LOAN21595,CUST10737,932624,Business,15,40911.2,27,Active,2025-02-10 00:00:00.000
LOAN21642,CUST10164,2358767,Asset,9,50303,58,Closed,2023-11-21 00:00:00.000
LOAN21031,CUST10771,1315664,Asset,8,29548.92,53,Active,2024-11-19 00:00:00.000
LOAN20046,CUST10542,1620381,Education,15,61749.33,32,Active,2024-02-01 00:00:00.000
LOAN21298,CUST10433,987006,Personal,12,24082.51,53,Closed,2024-11-06 00:00:00.000
LOAN21032,CUST10820,1576285,Personal,13,46913.54,42,Active,2021-11-22 00:00:00.000
LOAN21611,CUST10409,158411,Education,14,5296.26,37,Active,2023-06-19 00:00:00.000
LOAN21898,CUST10143,591246,Personal,15,17258.54,45,Active,2022-07-19 00:00:00.000
LOAN21378,CUST10429,285190,Personal,14,6964.78,56,Active,2024-08-31 00:00:00.000
LOAN20391,CUST10351,1225569,Business,12,28312.56,57,Active,2023-06-14 00:00:00.000
LOAN20707,CUST10088,89728,Personal,15,3605.14,30,Active,2024-08-14 00:00:00.000
LOAN20409,CUST10885,1979682,Personal,14,69219.03,35,Active,2025-01-09 00:00:00.000
LOAN21558,CUST10234,608903,Business,15,16451.11,50,Active,2022-09-01 00:00:00.000
LOAN20945,CUST10488,996401,Business,14,41919.34,28,Closed,2023-02-01 00:00:00.000
LOAN20990,CUST10077,727436,Education,13,17864.12,54,Active,2022-05-07 00:00:00.000
LOAN20422,CUST10557,1607950,Business,15,59764.07,33,Active,2023-05-21 00:00:00.000
LOAN21218,CUST10051,2586275,Personal,12,113456.98,26,Active,2021-08-23 00:00:00.000
LOAN21291,CUST10815,2115337,Education,12,50887.78,54,Active,2023-12-29 00:00:00.000
LOAN21833,CUST10632,174629,Asset,8,7898,24,Active,2023-01-25 00:00:00.000
LOAN21098,CUST10593,2337484,Personal,12,61554.92,48,Active,2024-10-26 00:00:00.000
LOAN21929,CUST10822,517604,Education,13,23745.52,25,Active,2023-06-24 00:00:00.000
LOAN21192,CUST10175,2192082,Business,14,57272.82,51,Closed,2021-06-20 00:00:00.000
LOAN21205,CUST10713,1588912,Education,13,47289.35,42,Active,2022-03-16 00:00:00.000
LOAN21172,CUST10907,807904,Asset,10,32470.29,28,Active,2024-01-17 00:00:00.000
LOAN21603,CUST10433,1256719,Asset,9,31826.82,47,Active,2024-02-15 00:00:00.000
LOAN20489,CUST10373,2871511,Business,15,74419.59,53,Active,2022-10-25 00:00:00.000
LOAN21512,CUST10872,2723421,Asset,8,110552.66,27,Closed,2022-11-30 00:00:00.000
LOAN21960,CUST10243,2044940,Asset,8,58411.78,40,Active,2021-11-21 00:00:00.000
LOAN21348,CUST10272,2555998,Personal,15,97403.73,32,Active,2022-02-09 00:00:00.000
LOAN21270,CUST10281,894481,Business,15,30343.21,37,Active,2022-12-05 00:00:00.000
LOAN20487,CUST10427,1262169,Personal,14,56559.75,26,Active,2021-08-25 00:00:00.000
LOAN21626,CUST10754,1081701,Personal,14,27863.47,52,Closed,2022-12-01 00:00:00.000
LOAN20323,CUST10695,1002656,Asset,10,31602.76,37,Active,2022-04-14 00:00:00.000
LOAN20980,CUST10377,752492,Personal,12,27594.55,32,Active,2024-12-27 00:00:00.000
LOAN21789,CUST10493,486527,Asset,10,17384.05,32,Active,2021-11-17 00:00:00.000
LOAN20786,CUST10914,2691148,Asset,9,57391.34,58,Active,2021-11-30 00:00:00.000
LOAN20580,CUST10906,1173777,Business,15,36092.54,42,Active,2025-01-13 00:00:00.000
LOAN21733,CUST10318,2041914,Asset,10,69213.73,34,Active,2024-10-05 00:00:00.000
LOAN21802,CUST10731,1760403,Asset,9,69938.54,28,Closed,2024-05-11 00:00:00.000
LOAN21392,CUST10689,634245,Personal,14,18841.8,43,Closed,2024-07-06 00:00:00.000
LOAN20009,CUST10303,806564,Education,12,26187.56,37,Active,2024-11-20 00:00:00.000
LOAN21516,CUST10566,2288858,Asset,10,57087.23,49,Active,2021-08-17 00:00:00.000
LOAN20941,CUST10431,2703985,Asset,9,57665.1,58,Active,2024-02-11 00:00:00.000
LOAN21339,CUST10340,2147073,Asset,9,45788.42,58,Closed,2022-08-31 00:00:00.000
LOAN20306,CUST10539,1247381,Asset,8,28464.87,52,Active,2023-10-30 00:00:00.000
LOAN21931,CUST10022,1225448,Education,14,40108.27,38,Active,2023-03-28 00:00:00.000
LOAN21599,CUST10267,680756,Asset,9,16112.73,51,Active,2021-07-10 00:00:00.000
LOAN21111,CUST10214,1244797,Education,15,41351.95,38,Closed,2022-12-11 00:00:00.000
LOAN20004,CUST10586,1223855,Business,14,29157.46,58,Active,2024-10-06 00:00:00.000
LOAN20637,CUST10285,409218,Asset,9,12416.32,38,Closed,2024-01-24 00:00:00.000
LOAN20681,CUST10443,1754891,Asset,10,68370.33,29,Active,2023-06-22 00:00:00.000
LOAN21969,CUST10589,1244425,Asset,9,25832.22,60,Closed,2021-09-10 00:00:00.000
LOAN20847,CUST10118,87167,Education,15,3502.24,30,Active,2023-09-09 00:00:00.000
LOAN21315,CUST10500,1766018,Business,13,60896.25,35,Active,2023-08-30 00:00:00.000
LOAN20608,CUST10681,1762647,Asset,8,41570.55,50,Closed,2021-09-25 00:00:00.000
LOAN20099,CUST10728,1920549,Business,13,71341.29,32,Active,2023-01-24 00:00:00.000
LOAN20652,CUST10705,2515782,Education,13,70932.66,45,Active,2021-06-22 00:00:00.000
LOAN21736,CUST10979,2267371,Personal,13,74707.14,37,Active,2022-09-24 00:00:00.000
LOAN20190,CUST10025,181973,Personal,15,8823.26,24,Active,2022-03-19 00:00:00.000
